  -1.437610e+01   2.183982e-01   2.064140e-01
  -1.424900e+01   2.186246e-01   2.144680e-01
  -1.412590e+01   2.188479e-01   2.231650e-01
  -1.399920e+01   2.190821e-01   2.119440e-01
  -1.387560e+01   2.193148e-01   2.369000e-01
  -1.374950e+01   2.195567e-01   2.182100e-01
  -1.362540e+01   2.197992e-01   2.059080e-01
  -1.349970e+01   2.200495e-01   1.962740e-01
  -1.337510e+01   2.203024e-01   2.304560e-01
  -1.325000e+01   2.205612e-01   2.281920e-01
  -1.312490e+01   2.208249e-01   2.272370e-01
  -1.300030e+01   2.210927e-01   2.049880e-01
  -1.287460e+01   2.213682e-01   2.136950e-01
  -1.275050e+01   2.216455e-01   2.388670e-01
  -1.262430e+01   2.219331e-01   2.285520e-01
  -1.250080e+01   2.222201e-01   2.081650e-01
  -1.237410e+01   2.225204e-01   2.186110e-01
  -1.225100e+01   2.228181e-01   2.202220e-01
  -1.212390e+01   2.231317e-01   2.279250e-01
  -1.200110e+01   2.234409e-01   2.334220e-01
  -1.187380e+01   2.237680e-01   2.278750e-01
  -1.175120e+01   2.240895e-01   2.428450e-01
  -1.162370e+01   2.244309e-01   2.272330e-01
  -1.150130e+01   2.247655e-01   2.245700e-01
  -1.137370e+01   2.251217e-01   2.251790e-01
  -1.125130e+01   2.254706e-01   2.159140e-01
  -1.112370e+01   2.258422e-01   2.345860e-01
  -1.100120e+01   2.262067e-01   2.235920e-01
  -1.087380e+01   2.265940e-01   2.318280e-01
  -1.075110e+01   2.269753e-01   2.288060e-01
  -1.062400e+01   2.273790e-01   2.180650e-01
  -1.050090e+01   2.277788e-01   2.319070e-01
  -1.037420e+01   2.281995e-01   2.288320e-01
  -1.025070e+01   2.286190e-01   2.251230e-01
  -1.012440e+01   2.290579e-01   2.270430e-01
  -1.000050e+01   2.294984e-01   2.241410e-01
  -9.874640e+00   2.299564e-01   2.352840e-01
  -9.750230e+00   2.304199e-01   2.208250e-01
  -9.624910e+00   2.308978e-01   2.168510e-01
  -9.499950e+00   2.313860e-01   2.344500e-01
  -9.375180e+00   2.318853e-01   2.248190e-01
  -9.249680e+00   2.323999e-01   2.254650e-01
  -9.125450e+00   2.329220e-01   2.310240e-01
  -8.999430e+00   2.334649e-01   2.289370e-01
  -8.875690e+00   2.340116e-01   2.265680e-01
  -8.749190e+00   2.345850e-01   2.339810e-01
  -8.625910e+00   2.351583e-01   2.309730e-01
  -8.499000e+00   2.357641e-01   2.348930e-01
  -8.376080e+00   2.363665e-01   2.439010e-01
  -8.248850e+00   2.370068e-01   2.432980e-01
  -8.126210e+00   2.376410e-01   2.358140e-01
  -7.998750e+00   2.383184e-01   2.262900e-01
  -7.876280e+00   2.389875e-01   2.372350e-01
  -7.748700e+00   2.397044e-01   2.459850e-01
  -7.626300e+00   2.404121e-01   2.398290e-01
  -7.498710e+00   2.411713e-01   2.380980e-01
  -7.376260e+00   2.419216e-01   2.450220e-01
  -7.248780e+00   2.427262e-01   2.372000e-01
  -7.126160e+00   2.435238e-01   2.427890e-01
  -6.998910e+00   2.443771e-01   2.449640e-01
  -6.876010e+00   2.452273e-01   2.415310e-01
  -6.749080e+00   2.461333e-01   2.338460e-01
  -6.625820e+00   2.470419e-01   2.312590e-01
  -6.499290e+00   2.480053e-01   2.484690e-01
  -6.375590e+00   2.489788e-01   2.450920e-01
  -6.249540e+00   2.500046e-01   2.349040e-01
  -6.125330e+00   2.510507e-01   2.561590e-01
  -5.999800e+00   2.521452e-01   2.531070e-01
  -5.875060e+00   2.532720e-01   2.544060e-01
  -5.750080e+00   2.544424e-01   2.496870e-01
  -5.624790e+00   2.556596e-01   2.527990e-01
  -5.500350e+00   2.569146e-01   2.500480e-01
  -5.374520e+00   2.582330e-01   2.453010e-01
  -5.250600e+00   2.595828e-01   2.488810e-01
  -5.124280e+00   2.610144e-01   2.486900e-01
  -5.000830e+00   2.624714e-01   2.635060e-01
  -4.874070e+00   2.640306e-01   2.607820e-01
  -4.751020e+00   2.656094e-01   2.649380e-01
  -4.623900e+00   2.673126e-01   2.690250e-01
  -4.501170e+00   2.690311e-01   2.725460e-01
  -4.373780e+00   2.708973e-01   2.706460e-01
  -4.251260e+00   2.727771e-01   2.739430e-01
  -4.123710e+00   2.748290e-01   2.712540e-01
  -4.001300e+00   2.768960e-01   2.678060e-01
  -3.873700e+00   2.791605e-01   2.689650e-01
  -3.751280e+00   2.814467e-01   2.785470e-01
  -3.623750e+00   2.839561e-01   2.855150e-01
  -3.501200e+00   2.865005e-01   2.870520e-01
  -3.373860e+00   2.892940e-01   2.826930e-01
  -3.251070e+00   2.921445e-01   2.896120e-01
  -3.124010e+00   2.952704e-01   2.897010e-01
  -3.000890e+00   2.984857e-01   2.969010e-01
  -2.874210e+00   3.020029e-01   2.955660e-01
  -2.750680e+00   3.056556e-01   3.016500e-01
  -2.624440e+00   3.096374e-01   3.172330e-01
  -2.500430e+00   3.138173e-01   3.175810e-01
  -2.374700e+00   3.183527e-01   3.151620e-01
  -2.250160e+00   3.231690e-01   3.247900e-01
  -2.124980e+00   3.283657e-01   3.295240e-01
  -1.999890e+00   3.339482e-01   3.353520e-01
  -1.875250e+00   3.399327e-01   3.384250e-01
  -1.749620e+00   3.464270e-01   3.517360e-01
  -1.625510e+00   3.533330e-01   3.567660e-01
  -1.499370e+00   3.608830e-01   3.660420e-01
  -1.375750e+00   3.688251e-01   3.703940e-01
  -1.249140e+00   3.775272e-01   3.871760e-01
  -1.125960e+00   3.865349e-01   3.978910e-01
  -9.989560e-01   3.963387e-01   4.025390e-01
  -8.761200e-01   4.062363e-01   4.167070e-01
  -7.488160e-01   4.167798e-01   4.341770e-01
  -6.262340e-01   4.270017e-01   4.347880e-01
  -4.987290e-01   4.374118e-01   4.341290e-01
  -3.762930e-01   4.468440e-01   4.430270e-01
  -2.486990e-01   4.556571e-01   4.615040e-01
  -1.262950e-01   4.627100e-01   4.579170e-01
   1.274000e-03   4.681783e-01   4.534820e-01
   1.237610e-01   4.713053e-01   4.644600e-01
   2.511900e-01   4.721588e-01   4.701660e-01
   3.738720e-01   4.706502e-01   4.697670e-01
   5.010530e-01   4.668272e-01   4.581470e-01
   6.240330e-01   4.612283e-01   4.556620e-01
   7.508700e-01   4.538839e-01   4.525230e-01
   8.742380e-01   4.456211e-01   4.447090e-01
   1.000650e+00   4.364186e-01   4.340330e-01
   1.124480e+00   4.270327e-01   4.290780e-01
   1.250400e+00   4.174028e-01   4.205580e-01
   1.374740e+00   4.080260e-01   4.205690e-01
   1.500130e+00   3.988573e-01   4.110730e-01
   1.625010e+00   3.901118e-01   3.994760e-01
   1.749850e+00   3.818103e-01   3.891790e-01
   1.875280e+00   3.739391e-01   3.808510e-01
   1.999590e+00   3.666054e-01   3.626960e-01
   2.125540e+00   3.596379e-01   3.695580e-01
   2.249340e+00   3.532232e-01   3.590240e-01
   2.375780e+00   3.470900e-01   3.561320e-01
   2.499120e+00   3.414871e-01   3.497140e-01
   2.625980e+00   3.360870e-01   3.454690e-01
   2.748940e+00   3.311771e-01   3.410870e-01
   2.876140e+00   3.264069e-01   3.263320e-01
   2.998800e+00   3.220805e-01   3.229920e-01
   3.126240e+00   3.178470e-01   3.248050e-01
   3.248720e+00   3.140089e-01   3.281570e-01
   3.376300e+00   3.102320e-01   3.107390e-01
   3.498700e+00   3.068035e-01   3.031360e-01
   3.626290e+00   3.034169e-01   3.025450e-01
   3.748730e+00   3.003328e-01   2.993010e-01
   3.876230e+00   2.972805e-01   2.982510e-01
   3.998820e+00   2.944877e-01   2.865610e-01
   4.126110e+00   2.917240e-01   2.977020e-01
   4.248970e+00   2.891787e-01   2.979030e-01
   4.375940e+00   2.866655e-01   2.805240e-01
   4.499160e+00   2.843325e-01   2.787230e-01
   4.625730e+00   2.820373e-01   2.734230e-01
   4.749380e+00   2.798876e-01   2.705180e-01
   4.875490e+00   2.777832e-01   2.642520e-01
   4.999640e+00   2.757928e-01   2.693930e-01
   5.125230e+00   2.738562e-01   2.690520e-01
   5.249910e+00   2.720055e-01   2.664140e-01
   5.374960e+00   2.702168e-01   2.614480e-01
   5.500180e+00   2.684895e-01   2.577930e-01
   5.624680e+00   2.668318e-01   2.608820e-01
   5.750450e+00   2.652141e-01   2.409760e-01
   5.874430e+00   2.636724e-01   2.551180e-01
   6.000690e+00   2.621533e-01   2.502960e-01
   6.124190e+00   2.607146e-01   2.486330e-01
   6.250910e+00   2.592843e-01   2.666760e-01
   6.374000e+00   2.579372e-01   2.396750e-01
   6.501080e+00   2.565879e-01   2.538550e-01
   6.623850e+00   2.553223e-01   2.541910e-01
   6.751210e+00   2.540470e-01   2.449920e-01
   6.873750e+00   2.528543e-01   2.440490e-01
   7.001280e+00   2.516471e-01   2.402810e-01
   7.123700e+00   2.505195e-01   2.502800e-01
   7.251300e+00   2.493752e-01   2.376840e-01
   7.373710e+00   2.483058e-01   2.452980e-01
   7.501260e+00   2.472199e-01   2.466450e-01
   7.623780e+00   2.462027e-01   2.344300e-01
   7.751160e+00   2.451711e-01   2.320330e-01
   7.873910e+00   2.442009e-01   2.453450e-01
   8.001010e+00   2.432201e-01   2.525790e-01
   8.124080e+00   2.422923e-01   2.484010e-01
   8.250820e+00   2.413586e-01   2.445350e-01
   8.374290e+00   2.404694e-01   2.356550e-01
   8.500590e+00   2.395798e-01   2.519200e-01
   8.624540e+00   2.387257e-01   2.337700e-01
   8.750330e+00   2.378773e-01   2.441260e-01
   8.874800e+00   2.370554e-01   2.476610e-01
   9.000060e+00   2.362453e-01   2.492990e-01
   9.125080e+00   2.354531e-01   2.469430e-01
   9.249790e+00   2.346785e-01   2.516450e-01
   9.375350e+00   2.339140e-01   2.457080e-01
   9.499520e+00   2.331726e-01   2.368320e-01
   9.625600e+00   2.324340e-01   2.292810e-01
   9.749280e+00   2.317231e-01   2.362150e-01
   9.875830e+00   2.310090e-01   2.331620e-01
   9.999070e+00   2.303263e-01   2.546910e-01
   1.012600e+01   2.296356e-01   2.379150e-01
   1.024890e+01   2.289787e-01   2.244830e-01
   1.037620e+01   2.283101e-01   2.264870e-01
   1.049880e+01   2.276771e-01   2.225330e-01
   1.062630e+01   2.270299e-01   2.113690e-01
   1.074870e+01   2.264190e-01   2.117190e-01
   1.087630e+01   2.257925e-01   2.179410e-01
   1.099870e+01   2.252013e-01   2.385960e-01
   1.112630e+01   2.245947e-01   2.179390e-01
   1.124880e+01   2.240215e-01   2.051670e-01
   1.137620e+01   2.234347e-01   2.218740e-01
   1.149890e+01   2.228781e-01   2.222830e-01
   1.162610e+01   2.223098e-01   2.116560e-01
   1.174900e+01   2.217689e-01   2.139210e-01
   1.187590e+01   2.212185e-01   2.055930e-01
   1.199920e+01   2.206916e-01   2.226420e-01
   1.212570e+01   2.201587e-01   2.017310e-01
   1.224940e+01   2.196449e-01   2.194720e-01
   1.237540e+01   2.191288e-01   2.111860e-01
   1.249970e+01   2.186268e-01   2.266430e-01
   1.262520e+01   2.181267e-01   1.949210e-01
   1.275000e+01   2.176362e-01   2.259180e-01
   1.287490e+01   2.171517e-01   2.103800e-01
   1.300020e+01   2.166720e-01   2.130350e-01
   1.312460e+01   2.162019e-01   2.192510e-01
   1.325050e+01   2.157323e-01   2.127100e-01
   1.337440e+01   2.152759e-01   2.102860e-01
   1.350080e+01   2.148161e-01   2.088620e-01
   1.362410e+01   2.143731e-01   2.137270e-01
   1.375100e+01   2.139227e-01   2.035480e-01
   1.387400e+01   2.134914e-01   2.432110e-01
   1.400110e+01   2.130511e-01   2.091450e-01
   1.412380e+01   2.126309e-01   2.136600e-01
   1.425120e+01   2.121997e-01   2.188660e-01
   1.437370e+01   2.117899e-01   2.023820e-01
   1.450130e+01   2.113678e-01   1.915160e-01
   1.462370e+01   2.109675e-01   2.153710e-01
   1.475130e+01   2.105548e-01   2.047760e-01
   1.487370e+01   2.101633e-01   2.156120e-01
   1.500120e+01   2.097599e-01   2.176080e-01
   1.512380e+01   2.093761e-01   2.152580e-01
   1.525110e+01   2.089818e-01   2.108070e-01
   1.537390e+01   2.086055e-01   2.193770e-01
   1.550100e+01   2.082200e-01   2.034360e-01
   1.562410e+01   2.078505e-01   2.028100e-01
   1.575080e+01   2.074741e-01   2.190560e-01
   1.587440e+01   2.071105e-01   2.046420e-01
   1.600050e+01   2.067433e-01   2.178210e-01
   1.612460e+01   2.063855e-01   1.788580e-01
   1.625030e+01   2.060265e-01   2.342180e-01
   1.637490e+01   2.056742e-01   1.871860e-01
   1.650000e+01   2.053238e-01   1.951550e-01
   1.662510e+01   2.049767e-01   1.932860e-01
   1.674970e+01   2.046342e-01   2.367510e-01
   1.687540e+01   2.042918e-01   2.003320e-01
   1.699950e+01   2.039570e-01   2.157410e-01
   1.712570e+01   2.036195e-01   1.835120e-01
   1.724920e+01   2.032922e-01   2.027190e-01
   1.737590e+01   2.029595e-01   1.790940e-01
   1.749900e+01   2.026390e-01   1.735220e-01
   1.762610e+01   2.023110e-01   1.863020e-01
   1.774890e+01   2.019968e-01   2.002880e-01
   1.787620e+01   2.016738e-01   1.913080e-01
   1.799880e+01   2.013655e-01   2.111280e-01
   1.812630e+01   2.010474e-01   2.096750e-01
   1.824870e+01   2.007447e-01   1.999100e-01
   1.837630e+01   2.004316e-01   1.865910e-01
   1.849870e+01   2.001338e-01   1.825690e-01
   1.862630e+01   1.998257e-01   2.124700e-01
   1.874880e+01   1.995324e-01   2.239680e-01
   1.887620e+01   1.992297e-01   2.055550e-01
   1.899890e+01   1.989405e-01   2.051170e-01
   1.912600e+01   1.986432e-01   2.003250e-01
   1.924910e+01   1.983575e-01   2.057810e-01
   1.937580e+01   1.980657e-01   1.754750e-01
   1.949930e+01   1.977834e-01   2.232310e-01
   1.962560e+01   1.974968e-01   1.923080e-01
   1.974950e+01   1.972178e-01   2.085360e-01
   1.987540e+01   1.969363e-01   2.010430e-01
   1.999980e+01   1.966602e-01   2.124880e-01
   2.012510e+01   1.963842e-01   1.898060e-01
   2.025000e+01   1.961109e-01   2.073700e-01
   2.037480e+01   1.958398e-01   1.783160e-01
   2.050030e+01   1.955691e-01   2.224920e-01
   2.062460e+01   1.953029e-01   2.035270e-01
   2.075060e+01   1.950348e-01   2.224810e-01
   2.087430e+01   1.947735e-01   2.051010e-01
   2.100080e+01   1.945080e-01   1.866380e-01
   2.112410e+01   1.942510e-01   1.928630e-01
   2.125100e+01   1.939883e-01   1.940660e-01
   2.137390e+01   1.937355e-01   1.864230e-01
   2.150120e+01   1.934753e-01   2.163540e-01
   2.162380e+01   1.932264e-01   1.975270e-01
   2.175130e+01   1.929692e-01   1.841730e-01
   2.187370e+01   1.927239e-01   2.037040e-01
   2.200130e+01   1.924697e-01   2.136240e-01
   2.212370e+01   1.922275e-01   1.783890e-01
   2.225130e+01   1.919765e-01   1.823600e-01
   2.237370e+01   1.917372e-01   1.770690e-01
   2.250120e+01   1.914895e-01   1.855500e-01
   2.262380e+01   1.912527e-01   1.846480e-01
   2.275110e+01   1.910083e-01   1.862170e-01
   2.287400e+01   1.907738e-01   1.833310e-01
   2.300090e+01   1.905331e-01   1.922710e-01
   2.312420e+01   1.903006e-01   1.819840e-01
   2.325070e+01   1.900634e-01   1.866630e-01
   2.337440e+01   1.898328e-01   1.883710e-01
   2.350050e+01   1.895991e-01   1.906060e-01
   2.362470e+01   1.893702e-01   2.115470e-01
   2.375020e+01   1.891402e-01   2.208260e-01
   2.387490e+01   1.889129e-01   1.752150e-01
   2.399990e+01   1.886864e-01   2.091580e-01
   2.412520e+01   1.884605e-01   2.004110e-01
   2.424970e+01   1.882374e-01   1.855070e-01
   2.437550e+01   1.880131e-01   1.667790e-01
   2.449940e+01   1.877934e-01   2.077940e-01
   2.462570e+01   1.875706e-01   2.186250e-01
   2.474920e+01   1.873539e-01   1.928960e-01
   2.487590e+01   1.871327e-01   1.969170e-01
   2.499900e+01   1.869190e-01   1.797280e-01
